target,theta,thetad,tau,dm,da,db
-1.205279612557177277e-01,-3.877824422667222604e-01,-2.949578545818615782e-01,9.931857601900974331e+00,1.132997701400147772e+00,9.416947246896785195e-01,1.863184146761964977e+00
3.576664046834123756e-01,5.036716433069862164e-01,5.490824972788671543e-01,1.299834012639765890e-01,1.631200251917006794e+00,1.144101264864160195e+00,1.160787221989602713e+00
3.580189392488922762e-01,2.397200012808223535e-01,6.295162561015704705e-01,-7.346861321903131348e+00,1.620199865866005728e+00,1.386806760238602054e+00,1.192006463516789738e+00
-5.198392674409761660e-02,1.537034522550985161e-01,1.022163179310119574e+00,8.291233334019979750e+00,1.150750455930232841e+00,8.658644635394190381e-01,1.588864858999140539e+00
-4.043295747752909119e-01,5.788524842061867209e-02,-1.179321993915804362e-01,3.571099480796558368e+01,9.074186339535493806e-01,1.357177131003497905e+00,1.173922894074141077e+00
-2.852335919974205991e-01,1.113149772348035471e+00,1.107306732569271146e+00,-1.448379364746078757e+01,1.122336148265311140e+00,1.157253225097993221e+00,1.454457963743626125e+00
2.405967215505720458e-01,3.548896278127770532e-01,5.489474987189061350e-01,-1.496349173946772204e+01,1.434933371034207816e+00,1.665261848185550564e+00,1.273797804265220934e+00
6.403113776554061887e-02,-1.126864137276175404e+00,6.140324209371057496e-01,-8.284542387959449306e-01,1.134953689059951865e+00,6.086668058942273918e-01,2.015283866902161769e+00
1.724533009930226879e-03,3.993024782794615118e-02,3.825268266920628935e-01,1.688959069609470731e+00,1.141029471264126238e+00,1.809510840339944471e+00,1.391317163974016502e+00
1.232478151579712966e+00,7.308944487057784656e-01,-5.786454084902453721e-01,1.722765868239094189e+01,1.295515527201800632e+00,1.186008737316969208e+00,1.974347794399787359e+00
8.323068759219212076e-01,4.699755559163915630e-01,7.322707279479034881e-04,-1.643729781494212361e+01,1.311506615626251149e+00,1.007336512771370707e+00,1.294641066984776545e+00
8.595646721752774333e-01,-6.846270639653408985e-01,1.782170065333792686e-01,-1.332885120273233071e+01,1.824196988837901712e+00,1.412580563046096360e+00,1.011810545633340608e+00
-1.547145801597449126e-02,-7.236482371492023447e-01,3.365477069844770575e-01,1.798770135132758696e+01,1.249658653219205329e+00,1.431771401404112964e+00,1.351121672724490352e+00
4.991562580106874147e-01,-7.127176930392886689e-01,9.113818814120167033e-01,1.488437432109115655e+01,8.118917163384238300e-01,1.265678317334884673e+00,1.498367796024543841e+00
-4.618800115624593916e-02,1.285883629708785669e+00,1.154458344435991490e+00,-8.583551039761767143e+00,1.090119637138761366e+00,1.259789541664477097e+00,9.472973228841888860e-01
8.562873558888661751e-01,-7.732508207430996983e-01,3.564918828337060863e-01,1.026056857064802763e+01,1.525805405005069781e+00,8.118837530327276397e-01,1.215675226739940884e+00
7.077532866656890444e-03,7.869691466276735881e-01,-5.432069597599231692e-01,-3.324985504892202925e+01,1.341112501313342031e+00,1.390200339258360396e+00,1.407600932332435661e+00
2.690601435199078129e-01,1.951376307345042971e-03,9.364651145553543055e-01,-2.520163331235836424e+01,1.224658127180144440e+00,1.385451949284308037e+00,1.524224420354023168e+00
4.866423152740619734e-02,6.198956416623999655e-01,6.070636834652708425e-01,2.220644757627551868e+00,1.847354680171018115e+00,1.744477830055644274e+00,1.589014695772770880e+00
-2.463064111727472083e-01,7.665888735718895397e-02,1.357191636057167416e+00,3.311192539990225558e+00,2.136312481293642040e+00,9.414047925824678975e-01,1.163952134405794370e+00
1.135433274961853201e+00,-3.645120570170548580e-01,6.492462351238282858e-01,-9.168038930903728456e+00,9.856954448129705559e-01,1.402357541272089891e+00,1.450055355219717290e+00
2.943058255785973576e-01,-1.110286964468602200e+00,6.005420885183846563e-02,-2.621150818417450168e+01,1.454835080299235139e+00,1.652301341501055676e+00,1.226441016763957004e+00
1.487325078582471538e-02,3.054945596044615283e-02,7.859367410577764446e-01,3.204552403854254550e+01,1.485512320596352742e+00,1.645768361171999983e+00,1.535561669901380100e+00
4.870322623408988028e-01,-2.411434136381801208e-01,2.429621155635471874e-01,-5.054183098291345821e+00,1.357940380505592737e+00,1.771389612225370058e+00,7.920302957046572168e-01
-6.020900221516553019e-01,-9.499667399371806153e-01,1.509145644293117927e+00,-3.045731792163072438e+00,6.927233826049637999e-01,1.517180259324700797e+00,6.667359950466837937e-01
5.096392197503920585e-01,4.662637345551599588e-01,1.109163869152753223e+00,-3.276784863162854577e+01,9.413810678328425885e-01,1.515979795101607186e+00,1.051756821431519162e+00
-2.187073090567732692e-01,5.064984202252045264e-01,1.462782007722650546e-01,-6.388409231019540613e+00,1.418898417863052819e+00,1.441980628293971556e+00,1.465004498022481672e+00
-1.819236201060220881e-01,3.994655399101578741e-01,-6.828351651793068688e-01,-6.490489442417331389e+00,1.670795706411952963e+00,1.500521518667720544e+00,9.887810870059604573e-01
-2.780758204261175037e-01,-3.582609818227469600e-01,2.889711855886593628e-01,1.179198195339561472e+01,1.606045198412653585e+00,1.123178040702694558e+00,1.806888491799435448e+00
-1.634859806298511464e-01,2.149740434989885207e-01,-4.559939091070822764e-02,2.288431250110538784e+01,1.069089862024136250e+00,1.605459314184350506e+00,1.170947373749465115e+00
-3.856884767414561765e-01,-1.761735054404602041e-01,5.353828706059644560e-01,4.297633032276858778e+00,1.021374579410357697e+00,1.494146575744782934e+00,1.060985595919015090e+00
1.165269561221584788e-01,1.067349953462138901e-01,-1.193382193142407538e-01,-1.375021783730404934e+01,1.349914660634510710e+00,1.367317105773354635e+00,1.190010523741878545e+00
1.097036043951758397e-02,-2.470384780934739288e-01,1.244355015091996641e+00,8.020459704514456334e+00,1.041499744422712093e+00,1.533731758847173721e+00,1.733569017633103782e+00
1.043205824843935758e+00,3.710163538378991044e-02,-3.650285310061207600e-02,-2.569247687227480981e+01,8.275961105688457442e-01,1.232551737864395536e+00,9.594844290256528963e-01
-8.174073340915998243e-01,8.290163635201159842e-01,5.688519040192404619e-01,1.778874824338410576e+01,1.866206764066787649e+00,5.873936445288396868e-01,8.823432552457450839e-01
4.992039095670007254e-01,-5.681165171670561342e-01,-4.553757761391570742e-03,3.960179036656148899e+00,1.246704966852290708e+00,1.446615160225509511e+00,1.136134913999445439e+00
1.593743062735779870e-01,-1.329402948487244940e-01,3.476107055491997611e-01,9.127956799893675921e+00,1.372211240316810743e+00,9.990997270731157842e-01,1.181246726808548919e+00
8.183015718872939381e-02,-9.104915602268093267e-02,2.969856519869583100e-01,-1.455908149108677740e+01,1.506048053274883891e+00,1.222510213069248008e+00,1.486424375913230733e+00
3.930753833999444113e-01,-4.789710663921153966e-01,1.000293638632592241e-01,4.655017474538101219e+00,1.174268636047919978e+00,1.021361691896211399e+00,1.130727357679423895e+00
6.376057869008868728e-01,7.134540734001476592e-01,1.200498042177778474e-01,1.920512375060209465e+01,1.287615634368217243e+00,1.449539124072288132e+00,1.504032180114523998e+00
-2.586570530757450470e-01,6.760596085944491351e-01,7.140823861332163958e-01,-5.507725173422983289e+00,1.274188536339587285e+00,7.804752415389849540e-01,1.349117362322399982e+00
6.062533367478151192e-01,1.718074032494012471e-01,9.049743477500654665e-01,-1.209776229119998980e+01,1.889828382194959078e+00,1.162928370216660179e+00,9.908367037237607589e-01
1.814531952851681229e-01,2.308868621722729442e-01,-6.597650046986234251e-01,1.943137906214728972e+01,1.431463456569585624e+00,1.402753539291029083e+00,1.162993217974878535e+00
3.562302199088948074e-01,6.812274360907278892e-01,1.058661839402009058e-01,2.674339357750675461e+01,1.108778095535302377e+00,8.641395933946497410e-01,9.146611624341151048e-01
-9.041251008216320134e-03,-3.944019410903800704e-01,8.699842799331696241e-01,-1.563422983620630191e+01,1.595183626837633151e+00,1.277201019104683422e+00,1.749352090976050045e+00
-5.888138432291756263e-01,1.540825282444458155e+00,4.306523127970667275e-01,-4.728675845021926283e-01,1.507012708178249616e+00,1.572980849350149368e+00,1.690558761599200155e+00
7.455511605098904537e-01,-1.219045225830456686e-01,-4.325510617243326639e-01,-4.703870151774502517e+00,6.487634646856289544e-01,1.476942153305982552e+00,1.525538430190871653e+00
6.057936079058978684e-01,-3.699659532833298736e-01,-2.610892649476015404e-01,2.603764619109172784e+01,1.343697866670694907e+00,1.674594826565555250e+00,1.279666619798598415e+00
8.325242152584522159e-02,3.424052537414819519e-01,1.114863700643031974e+00,4.572248601943290858e+00,1.113915538965440710e+00,1.087194951729659076e+00,1.178670884037979150e+00
3.933970531854506514e-01,-3.463523036019371948e-01,2.407806986817081496e-01,7.915531066289507756e+00,1.065432471024107430e+00,1.176094630455233547e+00,1.920515284828840485e+00
5.348131048543455224e-01,2.719147280089483920e-01,-5.925382672559780239e-01,-1.434112869615812791e+01,2.003517538047945745e+00,1.257074324807917920e+00,1.750963542760134217e+00
3.796724001870844800e-01,-8.158250670217397083e-02,7.507535618578291547e-01,1.341770379633079280e+01,1.519056911789465003e+00,1.341357142434882244e+00,1.753603943530965159e+00
-7.265968141289567972e-02,-4.320600838901576535e-01,8.725021648980608724e-01,2.522465319604052070e+01,9.595666162222507012e-01,8.964402667286891502e-01,9.394322573555015099e-01
1.711376906393989872e-01,3.039170413899461853e-01,3.779658146650868855e-01,1.025088652534179801e+01,1.926893654433435854e+00,9.878730010950332874e-01,9.655648109491344888e-01
7.846386842251705795e-01,1.081862266757897428e+00,1.182465052774999137e-01,2.770429149436138871e+01,1.493928883695788912e+00,1.353474403902906964e+00,1.346164925256636780e+00
9.580861292922240313e-01,-6.306858869342271134e-01,-1.835064263188720679e-01,-7.132116239806532754e+00,1.262621440912051085e+00,1.458223556697548995e+00,1.464424856927941221e+00
8.480823864391696665e-01,4.955618362499032425e-01,3.709544141351286961e-01,-2.164451723369469605e+01,8.248072852317783754e-01,1.471124420583582726e+00,1.106655518499262358e+00
-2.306861749604484091e-01,2.205356970509530778e-01,-4.076411071700039024e-01,1.196225436296083267e+01,1.453063409818328600e+00,1.486871452008277750e+00,1.710763790984489274e+00
9.817925812819176812e-02,-2.309534034236468136e-01,1.817288678486856657e-01,1.517783604212113424e+01,1.127199882133289144e+00,1.000559654627358963e+00,1.506078406809338688e+00
3.716842120705500796e-01,4.788320957931120891e-01,5.423042989200210773e-01,1.058734209916233482e+01,1.801584189147610759e+00,8.150576973178047524e-01,1.319623528825978775e+00
1.159548686006077522e+00,-7.649690112564054845e-01,-8.199987482806322392e-01,4.041247024084558603e+01,1.603556907255953456e+00,1.517225600934249741e+00,1.036816338086380851e+00
-1.079609500347811779e-01,8.519333430766335979e-01,3.773430574690468386e-01,4.428775893218386273e-01,1.345187744350430092e+00,1.218895970597398515e+00,1.162216604935045750e+00
7.359031042271401146e-01,2.623116767368621205e-01,-4.191249829825793305e-01,3.116212013618930854e-01,1.500957193234768061e+00,1.465260066305892783e+00,1.152542447065846964e+00
9.017639297675111854e-01,-4.854101641592595828e-01,5.493367957227414111e-01,-1.544284345985383311e+01,7.822768519413614285e-01,1.265605706338687630e+00,1.146428384088517660e+00
-1.741977946464890181e-01,6.354388204925666139e-01,-6.218692706561291805e-01,-4.805093665626589683e+00,1.411913822397667717e+00,1.445790134519196357e+00,1.529793930845471772e+00
-3.085266488532160123e-01,1.808751974799137185e+00,-7.274629290160326833e-02,-2.519662416110472147e+00,1.015988555174272223e+00,1.162825808422413010e+00,1.719536365847271986e+00
1.849867982044695880e-01,4.979233829179023907e-01,-7.593849193310363566e-01,-1.499083888383744778e+01,1.587179620436168337e+00,1.183600619302157986e+00,8.934818442501968327e-01
-2.645917986683878897e-01,5.445544039324488050e-01,7.256949453131623651e-01,-6.033987214477211758e+00,1.793700666209977257e+00,1.136787011313199924e+00,2.018071978517102849e+00
1.065604830490966409e-01,4.904835254665959599e-01,-5.275231564122710992e-01,1.110247113267348595e+01,1.120000254152905717e+00,1.125085133466052545e+00,1.167027545583685155e+00
9.049536154143443811e-01,3.538309812166657298e-01,-2.591282094081716614e-01,2.303615179439103144e+01,1.582008112835884051e+00,1.549157054306861347e+00,1.076714177812275741e+00
8.518645609011495923e-01,-6.155556403223422235e-01,2.593469230544431237e-01,-1.465350335239838131e+01,1.551570103599748451e+00,1.134997246573115293e+00,1.285649122565257318e+00
-1.322291524813772601e-01,2.708994224081548441e-01,1.559286061164277815e-02,-1.897860359176626233e+01,1.125064076167539673e+00,1.418935447590214283e+00,1.450540109973844416e+00
1.289408809210494722e+00,-9.805993823667465137e-02,2.097092805049496356e-01,9.396005422504268845e-01,1.386941021960182319e+00,1.677360466873464739e+00,1.530375576794597903e+00
-2.802791888316225610e-01,8.453857017452017786e-01,3.727601345828848722e-01,3.019866643152002439e+01,1.514799054460745475e+00,1.396226022544964307e+00,1.354491098644746261e+00
-1.556789698492315188e-01,-1.634014755084122195e-01,3.059744038286363321e-01,4.950022192382285802e+00,1.418507103501887912e+00,1.353947593217874390e+00,1.543571426924587042e+00
8.118549129279223342e-01,9.718613638796018417e-02,-3.508434809996421322e-01,6.866593557115983515e+00,1.340903791690593705e+00,7.301828593863547434e-01,2.060422463340021881e+00
4.843867022537159950e-01,-1.495301176754252614e-01,-6.841407010939638544e-01,2.514989542575409232e+01,1.651240493306286750e+00,1.552695629176819025e+00,1.203931861343366716e+00
-7.978809144166073564e-01,5.416799681856828697e-01,1.014869700478576303e-01,1.329811100092318954e+00,1.556618836948202800e+00,1.433752794834794342e+00,1.137431926252623571e+00
7.105072063380917236e-01,-6.177427044164195413e-01,4.067033091946130607e-01,-1.006613496100896299e+01,1.262466669741109326e+00,5.651413323212292061e-01,1.221511992411895564e+00
2.016546698066551957e-01,-2.393969831396796921e-01,-1.024295992543393430e+00,7.977601179449506752e+00,1.172906396015118036e+00,1.062516065859228975e+00,1.226260154460437457e+00
3.763811932987729536e-01,-1.737090490756432182e-02,7.046512095977327528e-01,-5.887500448202009018e+00,9.748533537304346908e-01,1.095944728972735094e+00,1.330800201167361196e+00
8.968057634991362104e-01,2.035405002761237758e-01,9.167316870493213976e-01,-1.416818035212734550e+01,1.223964853858859447e+00,1.175809079826188208e+00,1.573478208640884723e+00
7.393599851700678460e-01,5.033867200523001184e-01,1.519792577860930860e-01,-1.470907071214099915e+01,1.664923004271685825e+00,1.187402920149128738e+00,1.620351693815394567e+00
-3.069194662689856412e-01,-7.139301062346105065e-01,-6.085243940914780714e-01,-1.127778342221527730e+01,1.591914004179552755e+00,1.133970920241948788e+00,1.818100403096228890e+00
4.234102190095593299e-01,7.454864815875957840e-01,-3.191605718240168588e-01,1.144131619103221986e+01,1.215874823335826305e+00,7.705311933756902043e-01,1.379048880125384402e+00
-8.256560317868231191e-01,3.685948474356483540e-01,1.541132231200540749e-02,-3.261261067435071936e+01,1.623406048636491628e+00,1.074104391621635735e+00,1.452664260408618846e+00
4.383823241767231815e-01,1.092343695758092731e-01,8.226237106806152388e-01,-1.368904880454844175e+01,1.007869105814430677e+00,1.648270465922229810e+00,1.479065576027952744e+00
6.242840948880394869e-01,2.724072382543272219e-01,-4.583669589709667425e-01,-2.730459399164454837e+01,1.403385057892690524e+00,1.638017379717549460e+00,1.472237190908133764e+00
4.233403045282604915e-01,-7.057290266586564442e-01,2.286301712533925501e-01,2.368033939911443397e+01,1.373609201301144944e+00,1.419518143487215278e+00,1.039393021904875924e+00
8.135668598550028774e-01,2.347072564589108012e-01,-6.271137087520655129e-01,-4.189200127134596663e+00,8.647831702025136069e-01,1.497808298972836072e+00,1.408414652199334371e+00
-5.518844623865830634e-01,4.731541979937972653e-01,-4.056899163054429880e-01,2.346646233392014480e+01,1.394089026157548483e+00,1.099271040627179064e+00,1.877379195451895910e+00
-3.123215705474748916e-01,-4.430476521206494489e-01,-1.993633716748361984e-01,-4.076210460715821604e+00,1.281103124961041173e+00,7.350302703256916814e-01,1.517334007025585185e+00
